"Ayckbourn_Jeeves" "Black_Boulevard" "Black_Express" "Black_Song" "Black_Sunday" "Black_Ward" "Eliot_Cats" "Elton_Game" "Hampton_Boulevard" "Hampton_Ward" "Harburg_Oz" "Hart_Aspects" "Hart_Love" "Hart_Phantom" "Maltby_Song" "Nunn_Cats" "Rice_Evita" "Rice_JCS" "Rice_Joseph" "Rice_Likes" "Rice_Oz" "Slater_Love" "Slater_Rock" "Steinman_Whistle" "Stilgoe_Cats" "Stilgoe_Express" "Stilgoe_Phantom" "Yazbek_Express" "Zippel_Woman"
"italy" 0 0 0.0137174211248285 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0136184120931499 0 0 0 0 0 0 0 0 0.0137174211248285 0 0.0137174211248285 0
"ivy" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0365463682046597
"jack" 0.02686005909213 0 0 0 0 0 0.0154750851129681 0 0 0 0 0 0 0 0 0.0154750851129681 0 0 0 0 0 0 0 0 0.0154750851129681 0 0 0 0
"jaws" 0.02686005909213 0 0 0 0 0 0.0154750851129681 0 0 0 0 0 0 0 0 0.0154750851129681 0 0 0 0 0 0 0 0 0.0154750851129681 0 0 0 0
"joes" 0 0.0143709132715384 0 0 0 0 0 0 0.0143709132715384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"joie" 0 0 0 0 0 0 0 0 0 0 0 0.0248880039820806 0 0 0 0 0 0 0.0180212650928095 0 0 0 0 0 0 0 0 0 0.00913659205116491
"july" 0 0.0071854566357692 0 0 0 0 0 0 0.0071854566357692 0 0.0370644922164566 0 0 0 0 0 0 0 0 0 0.0370644922164566 0 0 0 0 0 0 0 0
"jumping" 0.02686005909213 0 0 0 0 0 0.0154750851129681 0 0 0 0 0 0 0 0 0.0154750851129681 0 0 0 0 0 0 0 0 0.0154750851129681 0 0 0 0
"jupiter" 0 0.0143709132715384 0 0 0 0 0 0 0.0143709132715384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ka-pow" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0544736483725998 0 0 0 0 0 0 0 0 0 0 0 0
"katherine" 0 0.0143709132715384 0 0 0 0 0 0 0.0143709132715384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"kitchen" 0 0 0 0 0 0 0 0 0 0 0.0741289844329133 0 0 0 0 0 0 0 0 0 0.0741289844329133 0 0 0 0 0 0 0 0
"kramer" 0 0.0143709132715384 0 0 0 0 0 0 0.0143709132715384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"lad" 0 0 0 0 0 0 0 0.0204248366013072 0 0 0 0 0 0 0 0 0 0 0.0180212650928095 0 0 0 0 0.0351185250219491 0 0 0 0 0
"lads" 0 0 0 0 0 0 0 0.0816993464052288 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"lamarr" 0 0.0143709132715384 0 0 0 0 0 0 0.0143709132715384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"lamb" 0 0.0071854566357692 0 0 0 0 0 0 0.0071854566357692 0 0 0 0 0.0127975428717686 0 0 0 0 0 0 0 0 0 0 0 0 0.0127975428717686 0 0
"landing" 0 0.0143709132715384 0 0 0 0 0 0 0.0143709132715384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"las" 0 0 0 0 0 0 0 0 0 0 0.0741289844329133 0 0 0 0 0 0 0 0 0 0.0741289844329133 0 0 0 0 0 0 0 0
"lasso" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0
"leavine" 0 0.0143709132715384 0 0 0 0 0 0 0.0143709132715384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"leering" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0
"leg" 0 0 0 0 0 0 0 0.0204248366013072 0 0 0 0 0.0106213489113117 0 0 0 0 0 0 0 0 0.0106213489113117 0 0.0175592625109745 0 0 0 0 0
"leo" 0 0.0143709132715384 0 0 0 0 0 0 0.0143709132715384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"leopardskin" 0 0.0143709132715384 0 0 0 0 0 0 0.0143709132715384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"likely" 0 0 0 0 0 0 0.0154750851129681 0 0 0 0 0 0 0 0 0.0154750851129681 0.0136184120931499 0 0 0 0 0 0 0 0.0154750851129681 0 0 0 0
"limelight" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0
"lindbergh" 0 0.0143709132715384 0 0 0 0 0 0 0.0143709132715384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"lining" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0127975428717686 0 0 0 0 0.036042530185619 0 0 0 0 0 0 0 0.0127975428717686 0 0
"lip" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0
"lire" 0 0 0 0 0 0 0 0 0 0 0 0.0497760079641613 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"lisa" 0 0.0143709132715384 0 0 0 0 0 0 0.0143709132715384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"list" 0.02686005909213 0 0 0 0 0.284090909090909 0 0 0 0.284090909090909 0 0 0 0 0 0 0 0 0 0.0807754442649435 0 0 0 0 0 0 0 0 0
"liz" 0 0.0143709132715384 0 0 0 0 0 0 0.0143709132715384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"lly" 0 0 0 0 0 0 0 0.0408496732026144 0 0 0.0370644922164566 0 0 0 0 0 0 0 0 0 0.0370644922164566 0 0 0 0 0 0 0 0
"load" 0.08058017727639 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0180212650928095 0 0 0 0 0 0 0 0 0 0
"loin" 0 0 0 0 0 0 0 0 0 0 0 0.0497760079641613 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"loo" 0 0 0 0.0407083248524323 0 0 0 0 0 0 0 0 0 0 0.0407083248524323 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"looming" 0 0 0 0 0 0 0 0 0 0 0.0741289844329133 0 0 0 0 0 0 0 0 0 0.0741289844329133 0 0 0 0 0 0 0 0
"lordship" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0
"loudly" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0127975428717686 0 0 0 0 0 0 0 0 0.101061141990904 0 0 0 0.0127975428717686 0 0
"lower" 0 0 0 0 0 0 0 0 0 0 0 0 0.0106213489113117 0 0 0 0.0272368241862999 0 0 0 0 0.0106213489113117 0 0 0 0 0 0 0
"lunatic" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0
"lured" 0 0 0 0 0 0 0 0 0 0 0 0.0248880039820806 0.0106213489113117 0 0 0 0 0 0 0 0 0.0106213489113117 0 0 0 0 0 0 0
"luxurious" 0 0.0143709132715384 0 0 0 0 0 0 0.0143709132715384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"madman" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0
"make-believe" 0 0.0143709132715384 0 0 0 0 0 0 0.0143709132715384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"malibu" 0 0.0143709132715384 0 0 0 0 0 0 0.0143709132715384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"marcel" 0 0 0 0 0 0 0 0 0 0 0 0.0497760079641613 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"marvelous" 0 0.0071854566357692 0 0 0 0 0 0 0.0071854566357692 0 0 0 0 0.0127975428717686 0 0 0 0 0 0 0 0 0 0 0 0 0.0127975428717686 0 0
"master^s" 0 0 0 0 0 0 0 0 0 0 0 0 0.0106213489113117 0.0127975428717686 0 0 0 0 0 0 0 0.0106213489113117 0 0 0 0 0.0127975428717686 0 0
"mattered" 0 0 0 0 0 0 0 0 0 0 0 0 0.0106213489113117 0.0127975428717686 0 0 0 0 0 0 0 0.0106213489113117 0 0 0 0 0.0127975428717686 0 0
"meal" 0 0.0071854566357692 0 0 0 0 0 0 0.0071854566357692 0 0 0 0 0.0127975428717686 0 0 0 0 0 0 0 0 0 0 0 0 0.0127975428717686 0 0
"meditate" 0 0 0 0.0203541624262162 0.0348189415041783 0 0 0 0 0 0 0 0 0 0.0203541624262162 0 0 0 0 0.0807754442649435 0 0 0 0 0 0 0 0 0
"mental" 0 0.0143709132715384 0 0 0 0 0 0 0.0143709132715384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"mere" 0 0 0 0 0 0 0 0 0 0 0 0 0.0212426978226235 0 0 0 0 0 0 0 0 0.0212426978226235 0 0 0 0 0 0 0
"mermaids" 0 0 0 0 0 0 0 0 0 0 0 0.0497760079641613 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"merry-go-round" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0
"messieurs" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0
"misguided" 0 0 0 0 0 0 0 0 0 0 0.0370644922164566 0 0 0 0 0 0 0.027292576419214 0 0 0.0370644922164566 0 0 0 0 0 0 0 0
"mist" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0
"moment^s" 0 0 0 0 0 0 0 0.0204248366013072 0 0 0 0 0.0106213489113117 0 0 0 0.0136184120931499 0 0 0 0 0.0106213489113117 0 0 0 0 0 0 0
"monstrous" 0 0 0 0 0 0 0 0 0 0 0 0 0.0106213489113117 0.0127975428717686 0 0 0 0 0 0 0 0.0106213489113117 0 0 0 0 0.0127975428717686 0 0
"moola" 0 0 0 0 0 0 0 0 0 0 0 0 0.0212426978226235 0 0 0 0 0 0 0 0 0.0212426978226235 0 0 0 0 0 0 0
"morino" 0 0.0143709132715384 0 0 0 0 0 0 0.0143709132715384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"mornings" 0 0.0143709132715384 0 0 0 0 0 0 0.0143709132715384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"mosses" 0 0 0 0 0 0 0 0 0 0 0.0741289844329133 0 0 0 0 0 0 0 0 0 0.0741289844329133 0 0 0 0 0 0 0 0
"movements" 0 0 0 0 0 0 0.0154750851129681 0 0 0 0 0 0 0 0 0.0154750851129681 0 0.013646288209607 0 0 0 0 0 0 0.0154750851129681 0 0 0 0
"munchkinland" 0 0 0 0 0 0 0 0 0 0 0.0741289844329133 0 0 0 0 0 0 0 0 0 0.0741289844329133 0 0 0 0 0 0 0 0
"murders" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0
"mystified" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0
"mythic" 0 0.0143709132715384 0 0 0 0 0 0 0.0143709132715384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"nasty" 0 0 0.0137174211248285 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0180212650928095 0 0 0 0 0 0 0.0137174211248285 0 0.0137174211248285 0
"necessary" 0 0.0143709132715384 0 0 0 0 0 0 0.0143709132715384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"need^s" 0.08058017727639 0 0 0 0 0 0 0.0204248366013072 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"neither" 0.02686005909213 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0136184120931499 0.013646288209607 0 0 0 0 0 0 0 0 0 0 0.00913659205116491
"newly" 0 0 0 0 0 0 0.0154750851129681 0 0 0 0 0 0 0 0 0.0154750851129681 0.0136184120931499 0 0 0 0 0 0 0 0.0154750851129681 0 0 0 0
"night^s" 0 0 0.0137174211248285 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0137174211248285 0 0.0137174211248285 0.00913659205116491
"nil" 0 0 0 0 0 0 0 0.0816993464052288 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"nineteen" 0 0.0071854566357692 0 0 0 0 0 0 0.0071854566357692 0 0 0.0124440019910403 0 0 0 0 0 0.013646288209607 0 0 0 0 0 0 0 0 0 0 0
"nods" 0 0 0 0 0 0 0 0 0 0 0.0741289844329133 0 0 0 0 0 0 0 0 0 0.0741289844329133 0 0 0 0 0 0 0 0
"nolan" 0 0.0143709132715384 0 0 0 0 0 0 0.0143709132715384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"normas" 0 0.0143709132715384 0 0 0 0 0 0 0.0143709132715384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"nowhere" 0 0 0 0 0 0.284090909090909 0 0.0204248366013072 0 0.284090909090909 0 0 0 0 0 0 0.0136184120931499 0 0 0 0 0 0 0 0 0 0 0 0
"nursery" 0.02686005909213 0 0.0137174211248285 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0137174211248285 0 0.0137174211248285 0
"occur" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0
"ohhhhhh" 0 0 0 0 0 0 0 0 0 0 0 0 0.0212426978226235 0 0 0 0 0 0 0 0 0.0212426978226235 0 0 0 0 0 0 0
"one-room" 0 0.0143709132715384 0 0 0 0 0 0 0.0143709132715384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"opportunity" 0.10744023636852 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"opus" 0 0.0143709132715384 0 0 0 0 0 0 0.0143709132715384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"orange" 0 0 0 0 0 0 0 0.0204248366013072 0 0 0 0 0 0 0 0 0 0 0.036042530185619 0 0 0 0 0.0175592625109745 0 0 0 0 0
"ordeal" 0 0.0071854566357692 0 0 0 0 0 0 0.0071854566357692 0 0 0 0 0.0127975428717686 0 0 0 0 0 0 0 0 0 0 0 0 0.0127975428717686 0 0
"original" 0 0 0 0 0 0 0.0154750851129681 0 0 0 0 0.0124440019910403 0 0 0 0.0154750851129681 0 0 0 0 0 0 0 0 0.0154750851129681 0 0 0 0
"other^s" 0 0.0143709132715384 0 0 0 0 0 0 0.0143709132715384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"outline" 0 0.0143709132715384 0 0 0 0 0 0 0.0143709132715384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"over-sized" 0 0.0143709132715384 0 0 0 0 0 0 0.0143709132715384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"package" 0 0.0143709132715384 0 0 0 0 0 0 0.0143709132715384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"packed" 0 0 0 0.0203541624262162 0 0 0 0 0 0 0 0 0 0 0.0203541624262162 0 0.0136184120931499 0 0 0 0 0 0 0 0 0 0 0 0.00913659205116491
"painted" 0 0.0143709132715384 0 0 0 0 0 0 0.0143709132715384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"palace" 0 0.0143709132715384 0 0 0 0 0 0 0.0143709132715384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"palazzo" 0 0.0143709132715384 0 0 0 0 0 0 0.0143709132715384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"pantomime" 0 0 0 0 0 0 0.0154750851129681 0 0 0 0 0 0 0 0 0.0154750851129681 0.0136184120931499 0 0 0 0 0 0 0 0.0154750851129681 0 0 0 0
"parents" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0127975428717686 0 0 0 0 0 0 0 0 0.101061141990904 0 0 0 0.0127975428717686 0 0
"pas" 0 0 0 0 0 0 0 0 0 0 0 0.0497760079641613 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"passarino" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0
"payments" 0 0.0143709132715384 0 0 0 0 0 0 0.0143709132715384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"peering" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0
"performers" 0 0.0143709132715384 0 0 0 0 0 0 0.0143709132715384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"personal" 0 0 0 0 0 0 0.0154750851129681 0 0 0 0 0.0124440019910403 0 0 0 0.0154750851129681 0 0 0 0 0 0 0 0 0.0154750851129681 0 0 0 0
"perspective" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0365463682046597
"persuade" 0 0 0.0137174211248285 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0137174211248285 0 0.0137174211248285 0.00913659205116491
"petal" 0 0 0 0 0 0 0 0 0 0 0.0741289844329133 0 0 0 0 0 0 0 0 0 0.0741289844329133 0 0 0 0 0 0 0 0
"phantom^s" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0
"philosophy^s" 0.10744023636852 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"picks" 0 0.0071854566357692 0 0 0 0 0 0 0.0071854566357692 0 0 0 0 0 0 0 0.0136184120931499 0 0 0 0 0 0 0 0 0 0 0 0.00913659205116491
"pie" 0 0 0 0 0 0 0.0154750851129681 0 0 0 0 0 0 0 0 0.0154750851129681 0 0 0 0 0 0 0 0.0175592625109745 0.0154750851129681 0 0 0 0
"piece" 0 0 0 0 0 0 0 0.0204248366013072 0 0 0 0 0 0.0127975428717686 0 0 0 0 0.0180212650928095 0 0 0 0 0 0 0 0.0127975428717686 0 0
"pistons" 0.02686005909213 0 0.0137174211248285 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0137174211248285 0 0.0137174211248285 0
"playin" 0.02686005909213 0 0 0 0 0 0.0154750851129681 0 0 0 0 0 0 0 0 0.0154750851129681 0 0 0 0 0 0 0 0 0.0154750851129681 0 0 0 0
"plenty" 0 0.0071854566357692 0 0 0 0 0 0 0.0071854566357692 0 0 0.0124440019910403 0 0 0 0 0 0 0.0180212650928095 0 0 0 0 0 0 0 0 0 0
"politely" 0.02686005909213 0 0 0 0 0 0.0154750851129681 0 0 0 0 0 0 0 0 0.0154750851129681 0 0 0 0 0 0 0 0 0.0154750851129681 0 0 0 0
"pork" 0.02686005909213 0 0 0.0203541624262162 0.0348189415041783 0 0 0 0 0 0 0 0 0 0.0203541624262162 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"pound" 0 0.0143709132715384 0 0 0 0 0 0 0.0143709132715384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"praying" 0 0 0.0137174211248285 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0136184120931499 0 0 0 0 0 0 0 0 0.0137174211248285 0 0.0137174211248285 0
"preach" 0 0 0.0137174211248285 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0137174211248285 0 0.0137174211248285 0.00913659205116491
"prelude" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0
"preoccupied" 0 0.0143709132715384 0 0 0 0 0 0 0.0143709132715384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"president" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0544736483725998 0 0 0 0 0 0 0 0 0 0 0 0
"pretence" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0
"prevent" 0 0 0 0 0 0 0.0154750851129681 0 0 0 0 0 0 0 0 0.0154750851129681 0.0136184120931499 0 0 0 0 0 0 0 0.0154750851129681 0 0 0 0
"priest^s" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0545851528384279 0 0 0 0 0 0 0 0 0 0 0
"prince" 0 0 0.0137174211248285 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0180212650928095 0 0 0 0 0 0 0.0137174211248285 0 0.0137174211248285 0
"promising" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0
"pronounce" 0 0 0 0 0 0 0.0154750851129681 0 0 0 0 0.0124440019910403 0 0 0 0.0154750851129681 0 0 0 0 0 0 0 0 0.0154750851129681 0 0 0 0
"publicity" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0
"puce" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0
"purpose" 0 0 0 0 0 0 0.0154750851129681 0 0 0 0 0 0 0 0 0.0154750851129681 0 0 0 0 0 0 0 0 0.0154750851129681 0 0 0 0.00913659205116491
"pursue" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0
"putting" 0 0 0 0 0 0 0.0154750851129681 0 0 0 0 0 0 0 0 0.0154750851129681 0 0 0 0 0 0 0 0.0175592625109745 0.0154750851129681 0 0 0 0
"raoul-" 0 0 0 0 0 0 0 0 0 0 0 0 0.0212426978226235 0 0 0 0 0 0 0 0 0.0212426978226235 0 0 0 0 0 0 0
"rascal" 0 0 0 0 0 0 0 0 0 0 0.0741289844329133 0 0 0 0 0 0 0 0 0 0.0741289844329133 0 0 0 0 0 0 0 0
"reaches" 0 0 0 0 0 0 0 0 0 0 0 0.0124440019910403 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0274097761534947
"realize" 0 0 0.0137174211248285 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0180212650928095 0 0 0 0 0 0 0.0137174211248285 0 0.0137174211248285 0
"recognise" 0 0 0.0137174211248285 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.013646288209607 0 0 0 0 0 0 0 0.0137174211248285 0 0.0137174211248285 0
"recognize" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0127975428717686 0 0 0 0 0.0180212650928095 0.0807754442649435 0 0 0 0 0 0 0.0127975428717686 0 0
"record" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.013646288209607 0 0 0 0 0.151591712986357 0 0 0 0 0 0
"rediscover" 0 0.0143709132715384 0 0 0 0 0 0 0.0143709132715384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"regally" 0 0.0071854566357692 0 0 0 0 0 0 0.0071854566357692 0 0.0370644922164566 0 0 0 0 0 0 0 0 0 0.0370644922164566 0 0 0 0 0 0 0 0
"relation" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0 0 0 0 0 0 0 0 0 0 0 0.0255950857435372 0 0
"relief" 0 0.0071854566357692 0 0 0 0 0 0 0.0071854566357692 0 0 0 0 0.0127975428717686 0 0 0 0 0 0 0 0 0 0 0 0 0.0127975428717686 0 0
"rely" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0408552362794498 0 0.0180212650928095 0 0 0 0 0 0 0 0 0 0
"reminder" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0127975428717686 0 0 0.0136184120931499 0 0 0 0 0 0.0505305709954522 0 0 0 0.0127975428717686 0 0
"replaced" 0 0 0 0 0 0 0 0 0 0 0 0 0.0106213489113117 0.0127975428717686 0 0 0 0 0 0 0 0.0106213489113117 0 0 0 0 0.0127975428717686 0 0
"reputation" 0 0 0 0 0 0 0.0154750851129681 0 0 0 0 0 0 0 0 0.0154750851129681 0 0 0 0 0 0 0 0 0.0154750851129681 0 0 0 0.00913659205116491
"resistance" 0 0 0.0137174211248285 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0136184120931499 0 0 0 0 0 0 0 0 0.0137174211248285 0 0.0137174211248285 0
"respectable" 0 0 0 0 0 0 0.0154750851129681 0 0 0 0 0 0 0 0 0.0154750851129681 0.0136184120931499 0 0 0 0 0 0 0 0.0154750851129681 0 0 0 0
"resting" 0 0 0 0 0 0 0.0154750851129681 0 0 0 0 0 0 0 0 0.0154750851129681 0 0 0 0 0 0 0 0 0.0154750851129681 0 0 0 0.00913659205116491
"retire" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.040938864628821 0 0 0 0 0 0 0 0 0 0 0.00913659205116491
"reveal" 0.02686005909213 0 0 0 0 0 0 0 0 0 0 0 0.0106213489113117 0 0 0 0 0 0 0 0 0.0106213489113117 0 0 0 0 0 0 0.00913659205116491
"revealing" 0 0 0 0 0 0 0 0 0 0 0 0 0.0106213489113117 0 0 0 0 0 0 0 0 0.0106213489113117 0 0 0 0 0 0 0.0182731841023298
"reviled" 0 0 0 0 0 0 0 0 0 0 0 0 0.0106213489113117 0.0127975428717686 0 0 0 0 0 0 0 0.0106213489113117 0 0 0 0 0.0127975428717686 0 0
"rice" 0 0 0 0 0 0 0.0154750851129681 0.0204248366013072 0 0 0 0 0 0 0 0.0154750851129681 0 0 0 0 0 0 0 0 0.0154750851129681 0 0 0 0
"rides" 0 0 0 0 0 0 0 0 0 0 0 0 0.0212426978226235 0 0 0 0 0 0 0 0 0.0212426978226235 0 0 0 0 0 0 0
"riot" 0 0 0 0 0 0 0.0154750851129681 0 0 0 0 0 0 0 0 0.0154750851129681 0 0.013646288209607 0 0 0 0 0 0 0.0154750851129681 0 0 0 0
"ritzy" 0 0.0143709132715384 0 0 0 0 0 0 0.0143709132715384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"roar" 0.02686005909213 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0180212650928095 0.0807754442649435 0 0 0.0505305709954522 0 0 0 0 0 0
